Goga Bitadze,21,0,9.6,3.3,1.2,1.1,2.3,0.9,0.4,0.5,0.6,1.6,1.5
Trevelin Queen,7,0,10.0,3.0,1.1,1.3,2.4,0.9,0.3,0.7,1.0,0.6,0.9
James Johnson,18,1,9.0,2.8,0.2,1.4,1.7,0.8,0.4,0.3,0.4,1.8,1.9
Terry Taylor,26,2,8.8,2.7,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,1.1
Kendall Brown,6,0,6.7,1.5,0.3,0.7,1.0,0.5,0.7,0.0,0.3,1.5,1.5
Paolo Banchero,72,72,33.8,20.0,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,1.3
Franz Wagner,80,80,32.6,18.6,0.9,3.2,4.1,3.5,1.0,0.2,2.1,2.3,1.7
Wendell Carter Jr.,57,54,29.6,15.2,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,1.2
Markelle Fultz,60,60,29.6,14.0,1.2,2.8,3.9,5.7,1.5,0.4,2.3,2.2,2.5
Cole Anthony,60,4,25.9,13.0,0.8,4.0,4.8,3.9,0.6,0.5,1.5,2.6,2.6
Moritz Wagner,57,18,19.5,10.5,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,1.2
Jalen Suggs,53,19,23.5,9.9,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,1.6
Bol Bol,70,33,21.5,9.1,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,0.6
Gary Harris,48,42,24.7,8.3,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,2.1
Terrence Ross,42,9,22.5,8.0,0.2,1.8,2.0,1.3,0.6,0.2,0.9,1.3,1.5
Mo Bamba,40,6,17.0,7.3,1.2,3.4,4.6,1.1,0.3,1.0,0.6,2.2,1.9
Jay Scrubb,2,0,15.0,6.5,0.0,3.0,3.0,0.5,1.0,0.0,1.5,1.0,0.3
Goga Bitadze,17,1,15.0,5.8,2.1,3.1,5.2,1.2,0.4,0.9,0.6,1.8,2.1
R.J. Hampton,26,0,13.9,5.7,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,1.6
Jonathan Isaac,11,0,11.3,5.0,1.4,2.6,4.0,0.5,1.3,0.4,0.4,0.5,1.5
