Johnny Davis,12,0,9.3,3.6,0.5,0.9,1.4,0.4,0.5,0.1,0.4,0.7,1.0
Mike Muscala,7,1,11.7,3.3,0.3,2.4,2.7,1.1,0.1,0.4,1.0,1.0,1.1
Anthony Gill,10,0,6.4,3.0,0.4,0.8,1.2,0.5,0.3,0.3,0.7,0.5,0.7
Jared Butler,6,0,5.2,2.7,0.0,0.5,0.5,1.0,0.3,0.2,0.5,0.8,2.0
Patrick Baldwin Jr.,3,0,3.7,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,INF
Nikola Jokic,17,17,33.8,28.8,3.3,10.1,13.4,8.9,1.2,0.8,3.2,2.5,2.7
Michael Porter Jr.,18,18,31.0,16.9,1.8,6.1,7.8,1.4,0.4,0.8,1.2,2.4,1.2
Jamal Murray,7,7,30.9,16.3,0.4,2.1,2.6,7.4,0.3,0.7,2.3,1.9,3.3
Aaron Gordon,16,16,33.9,13.1,2.6,4.6,7.2,3.8,1.1,0.9,1.8,1.9,2.1
Reggie Jackson,18,11,26.6,12.8,0.4,2.1,2.6,4.5,0.8,0.3,1.8,1.8,2.5
Kentavious Caldwell-Pope,18,18,34.2,11.2,0.6,1.4,2.0,2.6,1.6,0.5,1.3,2.3,2.0
